Id,Timezone
DA10285F-86A5-470B-81E9-E397A5546640,America/Los_Angeles
66F6452A-29EA-43D0-83D1-E4B378EF140D,America/Denver
97B93105-C28A-4D71-B726-E4BFB47A48E5,America/Denver
386BAC37-FABE-4021-8E00-E4FBAB7225CE,America/Denver
E644A4D2-1D24-42C3-905E-E51F43D44615,America/Chicago
B2F310AF-9715-4C2D-AD0B-E52EF77AAB15,America/New_York
91367093-88DE-4F9C-8CD0-E5B177D2D11E,America/Edmonton
A33864F8-1742-45A9-BB4F-E658921124C4,America/Denver
29E3C6F3-AE05-43B0-894D-E673AC53DA5C,America/Denver
6154B7EC-53D9-4482-A6EB-E72891A363B6,America/New_York
CC4ED8DD-1B3C-4C7B-813E-E78C46C387A3,America/Denver
7223F674-251E-4454-97D9-E7C1F37A9D09,America/New_York
D6972C23-E65F-4847-94F7-E7DE12DD7978,America/Denver
21F03454-4725-478D-B24A-E882D9A65191,America/Los_Angeles
8F64FA60-619E-420B-B34F-E8871D85D749,America/Denver
74A180D4-7AB9-40B7-898B-E98E89F7DA8B,America/Denver
AE9E4F17-DD4F-4FFB-9710-E9E3DCFDBE93,America/Chicago
0C0FE573-D546-42E0-820E-EA16D9443C0D,America/Los_Angeles
F5CD77B7-92D5-4B11-A424-EA1E7B7A0270,America/Toronto
EA5E135F-3A92-45C2-B63E-EA6DB2235747,America/Denver
F2149253-B328-4852-B371-EAF5C0263BED,America/Los_Angeles
79677D62-B295-4551-BB46-EB0373F0F547,America/Toronto
FA7EB5B2-8782-4C96-AD59-EBA02957EDE8,America/Denver
3F03A2DB-9FD3-4A95-8C06-EBC3616BB6E7,America/New_York
9E28E5DE-A19E-4FA4-9EB6-EBC540D22AE1,America/Denver
F5B5599A-4686-44C2-B0E3-EBD2B8B389BC,America/Denver
C4C09ABF-36E9-4AC6-91E1-EC297F555F5C,America/Denver
CB7DFDE2-BBC0-4C1D-8632-ECB72F24EE2A,America/Denver
2DC81899-7C80-44A3-9032-ECC9CA461A85,America/Denver
8CF1C7F7-8719-4A48-B4D6-ECCBF88933A8,America/Chicago
EDBEA453-9333-4619-83E3-ED0A680EF6EE,America/New_York
C2448A15-C874-4E38-8FE7-ED0D0EF28DA9,America/Denver
930206F7-BD41-4417-94A2-ED1B4B3C2562,America/Los_Angeles
4DECC174-4A22-48C4-8551-ED508B4B25A2,America/Detroit
B45A7031-714A-4875-9297-EDA6CCE9ABEB,America/Denver
F133266E-5C28-4DF1-8FFD-EDBA802E713D,America/Chicago
8395A8D6-33EB-4ED5-A26A-EDF93031C240,America/Chicago
9263B4DB-43D5-4371-B72F-EE14B1767549,America/Chicago
543893A4-B1A0-48C1-BAA0-EE1EB2C8A763,America/Denver
E34A06EB-1EC0-4C9C-BA7A-EE58E0601415,America/Denver
E240F1B8-E86B-47E8-8C25-EF4166A41425,America/Denver
ABADD334-87C8-43C9-9930-EF97D0966B2A,America/New_York
97357111-4229-4D0C-97AD-EFAC1B21160E,America/Chicago
9E6F9973-5F4E-4E19-89D1-EFD3EA7EDD72,America/New_York
457D8293-C036-4C4F-A745-F0503575ACC0,America/Los_Angeles
7DBFB082-F276-41D5-8486-F09E78D2937A,America/Winnipeg
AFC553F7-7723-4767-9B5E-F0BE5BDB762F,America/Los_Angeles
8A09FC0C-C708-4730-A944-F0F6BE8F9D28,America/Denver
EFD86258-56DF-41CF-87FA-F2BE12DA6702,America/Los_Angeles
290BE39D-E717-4808-BCCE-F361A4F649CF,America/Denver
F5B4A488-2A4C-4A7B-9C91-F372D02EE57A,America/New_York
EC0C250D-FFC4-4555-8E80-F441D7FDA8BC,America/Denver
968A4DF3-D450-43C5-986B-F5037AFBBD3A,America/Denver
B3960AB7-9499-4BBA-881D-F51A2A1B924D,America/Chicago
A9ADACFB-5077-41F9-86B4-F6174937BF48,America/Los_Angeles
37A98C5F-18B1-48AD-AE84-F61D343A13FD,America/Los_Angeles
C3610F61-CDD8-41A3-8D97-F63CAEBFCD2D,America/Denver
2855513A-C4E1-4C3D-8C32-F6BE41AB179E,America/Chicago
8F0D9A05-0950-47B8-B25F-F893F7A1F58B,America/Denver
DFF457EE-6D27-46D1-ADBA-F895F502E2DE,America/Denver
695F7398-C49C-4771-B770-F8B248DD5485,America/New_York
7CEB15FF-1828-49C0-9099-F8EC512A523A,America/Los_Angeles
6E5BCD29-C11F-43CD-8455-F8F206E6D677,America/New_York
FBC6E937-39AB-4032-B52A-F925D18EE131,America/Denver
B0A88FE6-B5C4-476B-95E5-F95FCF40A2E7,America/Denver
1D8115F2-2D5E-4CA2-9C9E-FA5BBF7BB043,America/Denver
57870F3A-FBD8-42E0-ACE7-FAB7605876C2,America/Los_Angeles
A7AB53FA-2114-4FA5-8400-FABA5FF2BDBF,America/New_York
881473C7-DDD3-481C-89CE-FB67C8A272BA,America/New_York
2F39E0A6-A7AB-4A41-9A11-FB6D9DE1497C,America/Chicago
6616787C-29CE-4486-B77D-FBBB9E46920D,America/Los_Angeles
1EDBB922-D0F1-45C6-B323-FC117089A163,America/Los_Angeles
DE0EBB86-143A-4460-A8E0-FC39864831BC,America/New_York
C4D40610-D42D-480C-8986-FC5B06EF1AF9,America/Chicago
C4C4D56E-C688-40A1-8BB5-FC5C1B0E66DE,America/Chicago
6B843370-2340-4CC0-9BDB-FC97A1EC5226,America/New_York
16E99D03-5F2E-44F2-85E1-FCDD42BEA0F3,America/Denver
0BDA7614-A33F-4411-BFD4-FCEF84E947A8,America/New_York
7B881D26-F15F-4479-9D90-FD19AC7FAB43,America/Los_Angeles
D056E857-0CCB-45CF-8838-FD5051DD2648,America/Chicago
4579CC42-0252-4226-832B-FD920E23ADE4,America/Chicago
79875D05-6628-44A4-85A9-FDCF2B4130B6,America/Los_Angeles
6EE09179-1D94-4229-AE95-FEFEED5297D9,America/Chicago
117392A0-75B7-422F-ADAE-FF1850AA8C8E,America/New_York
26DA7AA5-16F5-4428-91C9-FF8D29C9AC51,America/Denver
CB2A2728-A149-4BEA-935B-FFB81D2F27E8,America/Denver
